SUITE_ID	EVENT_LIST_ID	EVENT_LIST_DESCRIPTION	DTM_EFFTV	DTM_EXPIRED	DTM_CREATED	SOURCED_FROM_SYSTEM	DTM_LAST_UPDATED	LAST_UPDATED_BY_SYSTEM
7	25	FormError	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
7	26	FormFieldError	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
7	27	FormSubmit	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
7	28	FormCompletion	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
7	29	OrderStart	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
7	30	OrderComplete	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
7	31	Money Added to Cart	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
7	32	ProductListView	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
7	33	ProductClick	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
7	34	SelectOffer	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
7	35	CustomizeOffer	2016-02-29 00:00:00	2999-12-31 00:00:00	2016-02-29 00:00:00	OMNITURE	NULL	NULL
